,id,text,sentiment,nouns
156,143057665399078912,Sylvie Tellier est toujours aussi moche. On se demande comment elle a pu être élu Miss France un jour #TF1,"(-0.8, 0.8)","['sylvie tellier', 'est toujours aussi moche', 'se demande comment elle', 'pu être élu', 'miss france', 'un jour #', 'tf1']"
157,143057670004416512,Leurs robe sont magnifiques. *o* #TF1,"(1.0, 1.0)","['leurs', 'robe sont magnifiques', '* o * #', 'tf1']"
158,143057682289537024,Miss france sur #TF1 #fb,"(0.0, 0.0)","['miss', 'france sur #', 'tf1', '# fb']"
159,143057685212962818,"Rendez-nous Geneviève et ses chapeaux !!! Sylvie Tellier, ce n'est pas possible... #missfrance","(0.0, 0.3)","['rendez-nous geneviève', 'ses chapeaux', 'sylvie tellier', ""ce n'est pas"", 'possible ... # missfrance']"
160,143057686144094208,Sylvie Tellier a des dents pour toute sa vie... #MissFrance #TF1,"(0.22, 0.1)","['sylvie tellier', 'des dents', 'toute sa vie ... #', 'missfrance', 'tf1']"
161,143057701860155392,Ohlala. Miss France 2012 sur #TF1 . J'ai toujours rêvé qu'une miss se casse la gueule. Ça serait rigolo . (a) .,"(0.0, 0.0)","['ohlala', 'miss france', 'sur #', 'tf1', ""j'ai"", ""toujours rêvé qu'une"", 'se casse', 'ça serait rigolo']"
162,143057705861513216,Alain Delon a manifestemment abusé du champ' en coulisse #missfrance,"(0.0, 0.0)","['alain delon', 'manifestemment abusé du champ', 'coulisse # missfrance']"
163,143057708768182272,"#MissFrance Alain Delon a choisi de devenir grand pdt des miss à vie pour les tripoter en coulisses, non?","(0.13, 0.20000000000000004)","['missfrance alain delon', 'grand pdt des', 'à vie', 'les tripoter']"
164,143057712681459714,Yuk la robe verte #MissFrance.,"(0.0, 0.1)","['yuk', 'robe verte #', 'missfrance']"
165,143057715411951616,Et Une fois de plus Alain Delon entre sur le piano mécanique de Borsalino #raslebol #missfrance,"(0.075, 0.05)","['et une', 'alain delon', 'entre sur', 'piano mécanique', 'borsalino', '# raslebol # missfrance']"
166,143057716275986432,"Dieu du Pas-de-Calais, fait que cette année, nous ayons une Ch'ti #MissFrance ^L^)","(0.0, 0.0)","['dieu', 'pas-de-calais', 'fait que cette année', 'nous ayons', ""ch'ti"", 'missfrance']"
167,143057719857913856,La chanson bien pourri derrière quand Alain Delon arrive #MissFrance,"(-0.4, 0.5)","['chanson bien pourri derrière quand', 'alain delon', 'missfrance']"
168,143057731123818496,"Moi j'aime bien Sylvie Tellier, c'était Miss Lyon #MissFrance","(0.3, 0.4)","['moi', ""j'aime bien"", 'sylvie tellier', 'miss lyon', 'missfrance']"
169,143057733703315457,Lorie. Oh joie et bonheur #MissFrance,"(0.5, 0.0)","['lorie', 'oh', 'bonheur #', 'missfrance']"
170,143057749557772288,"#Missfrance j'aime pas Sylvie Tellier, elle se la pète trop.","(0.175, 0.6499999999999999)","['missfrance', ""j'aime pas"", 'sylvie tellier', 'elle se', 'pète trop']"
171,143057767853334528,Miss Guadeloupe et Miss Mayotte et puis c'est tout ! *o* #MissFrance,"(0.275, 0.1)","['miss guadeloupe', 'miss mayotte', ""puis c'est tout"", '* o * #', 'missfrance']"
172,143057815806816256,"J'ai la flemme de regarder Miss France, je regarderai le replay. En plus ça beug sur le site tf1.","(0.15, 0.1)","[""j'ai"", 'miss france', 'je regarderai', 'en', 'ça beug sur', 'site tf1']"
173,143057819489402880,Alain Delon a vraiment trop la classe !! #MissFrance,"(-0.78125, 1.0)","['alain delon', 'vraiment trop', 'missfrance']"
174,143057823406899201,"“@___DSK___: Mouchoirs et caleçons de rechange, je suis prêt pour la cérémonie des Miss France. #missfrance” hehe k asco!","(0.17500000000000002, 0.15)","['“ @ ___dsk___', 'mouchoirs', 'je suis prêt', 'cérémonie des', 'miss france', '# missfrance ” hehe k asco']"
175,143057857036828672,Elles doivent avoir mal au lèvre à force de sourire non? #MissFrance,"(-0.13666666666666666, 0.2333333333333333)","['elles', 'doivent avoir mal au lèvre à force', 'sourire non', 'missfrance']"
176,143057887521030145,Alors qu'est ce ca donne#missfrance2012#tf1,"(0.0, 0.0)","['alors', ""qu'est ce ca donne # missfrance2012 # tf1""]"
177,143057897994203137,Il y a une chanson de Vincent Delerm qui parle des #missfrance.,"(0.0, 0.0)","['il', 'vincent delerm', 'qui parle des # missfrance']"
178,143057965375700994,"Moi le truc que je préfère, c'est les présentations des miss, une par une. Leur petite danse pourrie la, je dis non. #MissFrance","(-0.2366666666666667, 0.3)","['moi', 'truc que je préfère', ""c'est les présentations des"", 'leur', 'petite danse pourrie', 'je dis non', 'missfrance']"
179,143057988339515393,Lorie!!!!!! #MissFrance,"(0.0, 0.0)","['lorie', 'missfrance']"
180,143057993079066624,Sylvie Tellier on diraiT une bouteille de Perrier.  #vert #MissFrance #TF1,"(0.0, 0.1)","['sylvie tellier', 'perrier', '# vert #', 'missfrance', 'tf1']"
181,143058002365255680,Miss Guadeloupe elle est belle :) #MissFrance,"(0.65, 0.9)","['miss guadeloupe', 'elle est belle', 'missfrance']"
182,143058016621699072,Francis Huster revient à la vie à chaque élection de #MissFrance ... (cc @LisePressac @LeTelegramme ),"(0.0, 0.0)","['francis huster', 'revient à', 'vie à chaque élection', 'missfrance', 'cc @', 'lisepressac', 'letelegramme']"
183,143058022892191745,"Honnetement, pour moi, la Miss France ce soir c'est @Sofia_Essaidi elle est resplendissante !!!!! #MissFrance","(0.0, 0.0)","['honnetement', 'miss france', ""ce soir c'est @"", 'sofia_essaidi', 'elle est resplendissante', 'missfrance']"
184,143058023626182656,Lorie? Sérieusement? #missfrance,"(0.0, 0.0)","['lorie', 'sérieusement', '# missfrance']"
185,143058029426909185,J'ai toujours le seum de la manière dont ils ont boycott Miss Réunion pour faire gagner une vendeuse de poisson l'année passée #MissFrance,"(-0.2, 0.25)","[""j'ai"", 'manière dont ils ont boycott', 'miss réunion', 'faire gagner', ""poisson l'année passée #"", 'missfrance']"
186,143058045671456769,Alain Delon se fait appeler monsieur le président et personne ne rigole. Hollande doit se dire qu'il aurait du s'intéresser à #MissFrance,"(0.0, 0.0)","['alain delon', 'se fait appeler monsieur', 'personne ne rigole', 'hollande', ""doit se dire qu'il aurait du s'intéresser à #"", 'missfrance']"
187,143058064671637504,Un parc des expo de Penfeld complètement méconnaissable... Lol on attend pour faire un Zénith?#MissFrance #Brest,"(0.1, 0.75)","['un', 'parc des expo', 'penfeld', 'méconnaissable ...', 'lol', 'faire un', 'zénith', 'missfrance', 'brest']"
188,143058067309862912,Je vais m'ennuyer ce soir devant la tv là!!! Vivement l'élection de #MissBlackFR #MissFrance,"(-1.0, 0.7)","['je', ""vais m'ennuyer ce soir devant"", 'tv là', 'vivement', 'missblackfr', 'missfrance']"
189,143058079972474880,Lorie jury #MissFrance #WTF Oo,"(0.0, 0.0)","['lorie', 'jury #', 'missfrance', 'wtf oo']"
190,143058094266646528,Lorie = Barbie ? #tf1,"(0.0, 0.0)","['lorie', 'barbie', '# tf1']"
191,143058097609519106,"Lorie, t'as des extensions #grillé #MissFrance","(0.0, 0.0)","['lorie', ""t'as des extensions # grillé #"", 'missfrance']"
192,143058103959683072,"Contraste entre #TF1 et #France2. D'un côté les robes, les bijoux et de l'autre les fauteuils, les maladies. Cherchez l'erreur.","(-0.1, 0.0)","['contraste', 'entre #', 'tf1', 'france2', ""d'un"", 'côté les robes', 'les bijoux', ""l'autre les fauteuils"", 'les maladies', 'cherchez']"
193,143058110339235840,Faut que je repère ma miss! Elle est ou Miss Lorraine ? #TF1,"(0.0, 0.0)","['faut', 'que je repère ma', 'elle', 'est ou', 'miss lorraine', 'tf1']"
194,143058110670585856,Il fallait bien qu'elle se recycle quelque part Lorie #missfrance,"(0.0, 0.2)","['il', ""fallait bien qu'elle se recycle quelque part"", 'lorie', '# missfrance']"
195,143058110708322304,Lorie fait trop sa sérieuse ! #TF1,"(0.28125, 0.275)","['lorie', 'fait trop sa sérieuse', 'tf1']"
196,143058111584940032,Lorie est vivante ? #BlaguePasDrôleJeSors #MissFrance,"(0.8, 0.2)","['lorie', 'est vivante', 'blaguepasdrôlejesors', 'missfrance']"
197,143058115368194048,elle fait quoi ici Lorie ? #missfrance .,"(0.0, 0.0)","['elle fait quoi ici', 'lorie', '# missfrance']"
198,143058116068655104,Lorie : no comment #MissFrance,"(0.0, 0.0)","['lorie', 'comment #', 'missfrance']"
199,143058124268515328,Lorie vient parce qu'elle veut montrer qu'elle est toujours vivante ?? Lamentable #MissFrance,"(0.25, 0.6)","['lorie', ""vient parce qu'elle veut montrer qu'elle est toujours vivante"", 'lamentable #', 'missfrance']"
200,143058142534696960,Sofia Essaidi est trop belle. #MissFrance,"(0.4, 0.4)","['sofia essaidi', 'est trop belle', 'missfrance']"
201,143058156375904256,Pourquoi y'a Lorie ? #MissFrance,"(0.0, 0.0)","['pourquoi', 'lorie', 'missfrance']"
202,143058171232141313,"malheureusement, les plus bombasses sont dans le jury #MissFrance","(-0.22499999999999998, 0.125)","['bombasses sont dans', 'jury #', 'missfrance']"
203,143058182334464000,horrible la robe verte #missfrance,"(-0.5, 0.55)",['robe verte # missfrance']
204,143058190488190977,Sophie ...euh...Sofia Essaïdi. Bien joué Delon #MissFrance,"(0.0, 0.2)","['sophie', '... euh ...', 'sofia essaïdi', 'bien', 'delon', 'missfrance']"
205,143058200395128832,Et dire que j'adorais Lorie quand j'étais petite.. #TF1,"(0.1, 0.1)","['et', ""dire que j'adorais"", 'lorie', ""quand j'étais petite .. #"", 'tf1']"
206,143058211736518656,"Pour les gonzesses du jury, la consigne c'était de montrer le plus de #boobs possible ? #missFrance","(0.075, 0.2)","['pour', 'les gonzesses du jury', ""consigne c'était"", '# boobs', '# missfrance']"
207,143058219697307649,@LorieOfficiel et @Sofia_Essaidi sont juste magnifique ce soir je trouve #missfrance,"(0.61, 0.6)","['lorieofficiel', 'sofia_essaidi', 'sont juste magnifique ce soir je trouve # missfrance']"
208,143058232808706048,Ca se voit que c'est Endemol... On voit un peu plus de peau... #MissFrance #Lorie,"(0.11249999999999999, 0.07500000000000001)","['ca', ""se voit que c'est"", 'endemol', 'voit un peu', 'peau ... #', 'missfrance', 'lorie']"
209,143058232900993025,Le jury de #missfrance c'est un mix entre des has been et des amis de #TF1 ...,"(0.75, 0.75)","[""# missfrance c'est un mix entre des"", 'des amis', 'tf1']"
210,143058239750291456,Sa deja commncer sr tf1 #missfrance2012,"(0.0, 0.0)","['sa', 'deja commncer sr tf1 # missfrance2012']"
211,143058240836603905,"Lorie , toujours aussi moche . #MissFrance","(-0.8, 0.8)","['lorie', 'toujours aussi moche', 'missfrance']"
212,143058250437361664,#missfrance Sylvie Tellier a vraiment été Miss France ?! Avec le même maquilleur ??,"(0.0, 0.5)","['# missfrance', 'sylvie tellier', 'vraiment été', 'miss france', 'avec', 'même maquilleur']"
213,143058252681318402,Pourquoi il y a des chanteurs dans le jury #MissFrance,"(0.0, 0.0)","['pourquoi', 'il y', 'des chanteurs dans', 'jury #', 'missfrance']"
214,143058261329969152,Lorie? Euuuuh? #missfrance.,"(0.0, 0.0)","['lorie', 'euuuuh', '# missfrance']"
215,143058278061064192,"Dans le jury, Linda Hardy, Lorie, Sofia Essaidi, Pascal Obispo, Denis Brogniart et Francis Huster en VP. #MissFrance #TF1","(0.0, 0.0)","['dans', 'linda hardy', 'lorie', 'sofia essaidi', 'pascal obispo', 'denis brogniart', 'francis huster', 'vp', 'missfrance', 'tf1']"
216,143058293374451713,Quel est belle @Sofia_Essaidi #missfrance,"(0.8, 0.8)","['quel', 'est belle @', 'sofia_essaidi', '# missfrance']"
217,143058306183868416,Iiii fout Missié Delon ka sem mwen y boulé #tf1 #missfrance,"(0.0, 0.0)","['iiii', 'missié delon', 'ka sem mwen y boulé # tf1 # missfrance']"
218,143058307748331521,"ça y est, le spectacle comique commence #missfrance","(0.4, 0.6)","['ça y est', 'spectacle comique commence # missfrance']"
219,143058327134420992,"Lorie c'est trop dévergondée, elle est dégueulasse ! #missfrance","(-0.625, 0.85)","['lorie', ""c'est trop dévergondée"", 'elle est dégueulasse', '# missfrance']"
220,143058330166898688,"Alain Delon, il serait pas un peu pompette...? #missfrance2012 #tf1","(-0.04, 0.25)","['alain delon', 'il serait pas un peu pompette ...', '# missfrance2012 # tf1']"
221,143058351788523520,Comment je l'aime pas la Lorie là !!! #MissFrance,"(1.0, 0.6)","['comment', ""je l'aime pas"", 'lorie', 'missfrance']"
222,143058352749023233,Quelqu'un pourrait m'expliquer la présence de Lorie dans le jury ? #MissFrance #TF1,"(0.0, 0.0)","[""quelqu'un"", ""pourrait m'expliquer"", 'lorie', 'missfrance', 'tf1']"
223,143058353592074240,jury de ouf quand même!! ça donne envie! #missfrance,"(0.0, 0.5)","['ouf quand même', 'ça donne envie', '# missfrance']"
224,143058363150909440,"Je zappais entre les handicapés physiques et les handicapés mentaux et là, LA : Depuis quand Lorie est devenue une putain ? #missfrance","(0.5, 0.0)","['je', 'zappais entre les handicapés physiques', 'les handicapés mentaux', 'la', 'depuis', 'lorie', 'est devenue', '# missfrance']"
225,143058370797121536,Lorie on dirait une vieille duchesse ! #MissFrance,"(0.625, 0.3)","['lorie', 'vieille duchesse', 'missfrance']"
226,143058372353200128,Euuuh ... Le présentateur de Koh Lanta fait parti du jury .. #Bahouicestlogique ( OU PAS ) #MissFrance,"(-0.1, 0.1)","['euuuh', 'koh lanta', 'fait parti du jury .. #', 'bahouicestlogique', 'ou pas', 'missfrance']"
227,143058391613452288,"Sylvie Tellier., y'a le Joe Bar Team qu'a appelé, ils voudraient récupérer leur casque. #missFrance","(0.0, 0.0)","['sylvie tellier.', 'joe', 'team', 'ils voudraient récupérer leur casque', '# missfrance']"
228,143058400853508096,Lorie pourrait être à poil ça serait pareil ! #MissFrance,"(0.0, 0.0)","['lorie', 'pourrait être à poil ça serait pareil', 'missfrance']"
229,143058401029652480,"Lorie, pourquoi ce postiche ? Mais pourquoi!? #MissFrance","(0.0, 0.0)","['lorie', 'pourquoi ce postiche', 'mais', 'missfrance']"
230,143058403978264576,"J'ai cru voir Sheilla dans les jury!!! euh non, en fait c'est Lorie #MissFrance","(-0.29796875, 0.325)","[""j'ai"", 'cru voir', 'sheilla', 'dans les jury', 'euh non', ""fait c'est"", 'lorie', 'missfrance']"
231,143058413054738433,"Je me dit ""Lol, y'a du bruit là? Mettez Justin dans le jury, et LA y'aura du bruit."" #itsabelieberthing #TF1","(0.0, 0.0)","['je', 'lol', 'du bruit là', 'mettez justin', 'la', ""y'aura du bruit"", 'tf1']"
232,143058416171094016,"C'est quoi ce jury de jeunes là ?! Y'a plus Mme De Fontenay, c'est la fête ou bien ?! #MissFrance #TF1","(0.18333333333333335, 0.2333333333333333)","[""c'est"", 'quoi ce jury', 'jeunes là', 'mme de fontenay', 'fête ou bien', 'missfrance', 'tf1']"
233,143058419010637824,Je peux balancer maintenant: les perdantes doivent coucher avec A. Delon. C'est pour ça qu'elles pleurent quand elles perdent. #MissFrance,"(0.0, 0.0)","['je', 'peux balancer maintenant', 'les perdantes doivent coucher avec', 'a. delon', ""c'est"", ""ça qu'elles pleurent quand elles perdent"", 'missfrance']"
234,143058421694988288,C'est quoi la robe de Lorie ? #missfrance,"(0.0, 0.0)","[""c'est"", 'lorie', '# missfrance']"
235,143058426942062593,Je vous avais dit que Teheiura était dans les Miss n'est-ce pas @DenisBrogniart ? #MissFrance,"(0.0, 0.0)","['je', 'vous avais dit que', 'teheiura', 'était dans les', 'miss', ""n'est-ce pas @"", 'denisbrogniart', 'missfrance']"
236,143058435515219968,"Le jury est présenté : Alain Delon, Francis Huster, Denis Brogniart, Sofia Essaïdi, Linda Hardy, Lorie et Pascal Obispo. #MissFrance","(0.0, 0.0)","['jury est présenté', 'alain delon', 'francis huster', 'denis brogniart', 'sofia essaïdi', 'linda hardy', 'lorie', 'pascal obispo', 'missfrance']"
237,143058436416995329,Lorie a survécu à la Tecktonik ? #TF1,"(0.0, 0.0)","['lorie', 'survécu à', 'tecktonik', 'tf1']"
238,143058445682221057,Sylvie Tellier est-elle au courant que le vert porte malheur sur un plateau #MissFrance,"(0.05, 0.15000000000000002)","['sylvie tellier', 'est-elle au courant que', 'vert porte malheur sur un plateau #', 'missfrance']"
239,143058453445873666,Lorie n'a pas mis de soutif' toujours en mode ado rebelle celle-là #missfrance,"(0.0, 0.0)","['lorie', 'pas mis', 'mode ado rebelle celle-là # missfrance']"
240,143058456176361473,Nan sérieux c'est qui la Barbie avec une robe verte ? #MissFrance,"(0.225, 0.325)","['nan', ""sérieux c'est qui"", 'barbie', 'robe verte', 'missfrance']"
241,143058457229148160,"si le calendrier Maya, ne se trompe point c'est la dernière élection de miss france. #MissFrance","(-0.09499999999999999, 0.4)","['maya', ""ne se trompe point c'est"", 'dernière élection', 'missfrance']"
242,143058461209530369,"Alain Delon, il a trop cru que dire "" #MissFrance 2012 "" c'etait un trick de fou . Qu'il dorme avec son faux suspense la","(-0.22, 0.5416666666666666)","['alain delon', 'trop cru que dire', 'missfrance', ""c'etait un trick"", ""qu'il"", 'dorme avec son faux suspense']"
243,143058468088197120,"Alain Delon, aime tout le monde ce soir ! Vrai ou Fake ? #MissFrance","(0.30833333333333335, 0.3666666666666667)","['alain delon', 'aime tout', 'monde ce soir', 'vrai', 'fake', 'missfrance']"
244,143058473805029376,Président à vie ? ça risque d'être marrant quand il sera bien sénile le père Delon #MissFrance #TF1,"(0.2, 0.225)","['président', 'à vie', ""ça risque d'être marrant quand il sera bien sénile"", 'delon', 'missfrance', 'tf1']"
245,143058487235182592,"Moi je pense quand même à notre Geneviève Nationale, sans elle c'est pas vraiment Miss France! Tu nous manques Geneviève!!!!! #MissFrance","(0.0, 0.3333333333333333)","['moi', 'je pense quand même à notre', 'geneviève nationale', ""sans elle c'est pas vraiment"", 'miss france', 'tu', 'nous manques', 'geneviève', 'missfrance']"
246,143058489336532994,"Ouais enfin ""chorégraphies"" #MissFrance","(0.0, 0.0)","['ouais', 'missfrance']"
